treatment,age,education,black,hispanic,married,RE74,RE75,RE78,pos74,pos75
1.0,40.0,11.0,1.0,0.0,0.0,0.0,0.0,23005.6,0,0
1.0,22.0,11.0,1.0,0.0,0.0,0.0,0.0,6456.697,0,0
1.0,25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,18.0,12.0,1.0,0.0,0.0,0.0,0.0,2321.107,0,0
1.0,38.0,12.0,0.0,0.0,0.0,0.0,0.0,4941.849,0,0
1.0,27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,27.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,38.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,23.0,8.0,0.0,1.0,0.0,0.0,0.0,3881.284,0,0
1.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,17230.96,0,0
1.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,8048.603,0,0
1.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,31.0,11.0,1.0,0.0,1.0,0.0,0.0,14509.93,0,0
1.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,25.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,21.0,12.0,1.0,0.0,0.0,0.0,0.0,9983.784,0,0
1.0,44.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,5587.503,0,0
1.0,18.0,9.0,1.0,0.0,0.0,0.0,0.0,4482.845,0,0
1.0,42.0,12.0,1.0,0.0,0.0,0.0,0.0,2456.153,0,0
1.0,25.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,31.0,9.0,0.0,1.0,0.0,0.0,0.0,26817.6,0,0
1.0,24.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,26.0,10.0,1.0,0.0,0.0,0.0,0.0,9265.788,0,0
1.0,25.0,11.0,1.0,0.0,0.0,0.0,0.0,485.2298,0,0
1.0,18.0,11.0,1.0,0.0,0.0,0.0,0.0,4814.627,0,0
1.0,19.0,11.0,1.0,0.0,0.0,0.0,0.0,7458.105,0,0
1.0,43.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,27.0,13.0,1.0,0.0,0.0,0.0,0.0,34099.28,0,0
1.0,17.0,9.0,1.0,0.0,0.0,0.0,0.0,1953.268,0,0
1.0,30.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1.0,26.0,10.0,1.0,0.0,1.0,2027.999,0.0,0.0,1,0
1.0,20.0,9.0,1.0,0.0,0.0,6083.994,0.0,8881.665,1,0
1.0,17.0,9.0,0.0,1.0,0.0,445.1704,74.34345,6210.67,1,1
1.0,20.0,12.0,1.0,0.0,0.0,989.2678,165.2077,0.0,1,1
1.0,18.0,11.0,1.0,0.0,0.0,858.2543,214.5636,929.8839,1,1
1.0,27.0,12.0,1.0,0.0,1.0,3670.872,334.0493,0.0,1,1
1.0,21.0,12.0,0.0,0.0,0.0,3670.872,334.0494,12558.02,1,1
1.0,27.0,12.0,1.0,0.0,0.0,2143.413,357.9499,22163.25,1,1
1.0,20.0,12.0,1.0,0.0,0.0,0.0,377.5686,1652.637,0,1
1.0,19.0,10.0,1.0,0.0,0.0,0.0,385.2741,8124.715,0,1
1.0,23.0,12.0,1.0,0.0,0.0,5506.308,501.0741,671.3318,1,1
1.0,29.0,14.0,1.0,0.0,0.0,0.0,679.6734,17814.98,0,1
1.0,18.0,10.0,1.0,0.0,0.0,0.0,798.9079,9737.154,0,1
1.0,19.0,9.0,1.0,0.0,0.0,0.0,798.9079,17685.18,0,1
1.0,27.0,13.0,0.0,0.0,1.0,9381.566,853.7225,0.0,1,1
1.0,18.0,11.0,0.0,0.0,0.0,3678.231,919.5579,4321.705,1,1
1.0,27.0,9.0,1.0,0.0,1.0,0.0,934.4454,1773.423,0,1
1.0,22.0,12.0,1.0,0.0,0.0,5605.852,936.1773,0.0,1,1
1.0,23.0,10.0,1.0,0.0,1.0,0.0,936.4386,11233.26,0,1
1.0,23.0,12.0,0.0,1.0,0.0,9385.74,1117.439,559.4432,1,1
1.0,20.0,11.0,1.0,0.0,0.0,3637.498,1220.836,1085.44,1,1
1.0,17.0,9.0,1.0,0.0,0.0,1716.509,1253.439,5445.2,1,1
1.0,28.0,11.0,1.0,0.0,0.0,0.0,1284.079,60307.93,0,1
1.0,26.0,11.0,1.0,0.0,1.0,0.0,1392.853,1460.36,0,1
1.0,20.0,11.0,1.0,0.0,0.0,16318.62,1484.994,6943.342,1,1
1.0,24.0,11.0,1.0,0.0,1.0,824.3886,1666.113,4032.708,1,1
1.0,31.0,9.0,1.0,0.0,0.0,0.0,1698.607,10363.27,0,1
1.0,23.0,8.0,0.0,0.0,1.0,0.0,1713.15,4232.309,0,1
1.0,18.0,10.0,1.0,0.0,0.0,2143.411,1784.274,11141.39,1,1
1.0,29.0,12.0,1.0,0.0,0.0,10881.94,1817.284,0.0,1,1
1.0,26.0,11.0,0.0,0.0,0.0,0.0,2226.266,13385.86,0,1
1.0,24.0,9.0,1.0,0.0,0.0,9154.7,2288.675,4849.559,1,1
1.0,25.0,12.0,1.0,0.0,0.0,14426.79,2409.274,0.0,1,1
1.0,24.0,10.0,1.0,0.0,0.0,4250.402,2421.947,1660.508,1,1
1.0,46.0,8.0,1.0,0.0,0.0,3165.658,2594.723,0.0,1,1
1.0,31.0,12.0,0.0,0.0,0.0,0.0,2611.218,2484.549,0,1
1.0,19.0,11.0,1.0,0.0,0.0,2305.026,2615.276,4146.603,1,1
1.0,19.0,8.0,1.0,0.0,0.0,0.0,2657.057,9970.681,0,1
1.0,27.0,11.0,1.0,0.0,0.0,2206.94,2666.274,0.0,1,1
1.0,26.0,11.0,1.0,0.0,1.0,0.0,2754.646,26372.28,0,1
1.0,20.0,10.0,1.0,0.0,0.0,5005.731,2777.355,5615.189,1,1
1.0,28.0,10.0,1.0,0.0,0.0,0.0,2836.506,3196.571,0,1
1.0,24.0,12.0,1.0,0.0,0.0,13765.75,2842.764,6167.681,1,1
1.0,19.0,8.0,1.0,0.0,0.0,2636.353,2937.264,7535.942,1,1
1.0,23.0,12.0,1.0,0.0,0.0,6269.341,3039.96,8484.239,1,1
1.0,42.0,9.0,1.0,0.0,1.0,0.0,3058.531,1294.409,0,1
1.0,25.0,13.0,1.0,0.0,0.0,12362.93,3090.732,0.0,1,1
1.0,18.0,9.0,1.0,0.0,0.0,0.0,3287.375,5010.342,0,1
1.0,21.0,12.0,1.0,0.0,0.0,6473.683,3332.409,9371.037,1,1
1.0,27.0,10.0,1.0,0.0,0.0,1001.146,3550.075,0.0,1,1
1.0,21.0,8.0,1.0,0.0,0.0,989.2678,3695.897,4279.613,1,1
1.0,22.0,9.0,1.0,0.0,0.0,2192.877,3836.986,3462.564,1,1
1.0,31.0,4.0,1.0,0.0,0.0,8517.589,4023.211,7382.549,1,1
1.0,24.0,10.0,1.0,0.0,1.0,11703.2,4078.152,0.0,1,1
1.0,29.0,10.0,1.0,0.0,0.0,0.0,4398.95,0.0,0,1
1.0,29.0,12.0,1.0,0.0,0.0,9748.387,4878.937,10976.51,1,1
1.0,19.0,10.0,0.0,0.0,0.0,0.0,5324.109,13829.62,0,1
1.0,19.0,11.0,0.0,1.0,1.0,5424.485,5463.803,6788.463,1,1
1.0,31.0,9.0,1.0,0.0,0.0,10717.03,5517.841,9558.501,1,1
1.0,22.0,10.0,1.0,0.0,1.0,1468.348,5588.664,13228.28,1,1
1.0,21.0,9.0,1.0,0.0,0.0,6416.47,5749.331,743.6666,1,1
1.0,17.0,10.0,1.0,0.0,0.0,1291.468,5793.852,5522.788,1,1
1.0,26.0,12.0,1.0,0.0,1.0,8408.762,5794.831,1424.944,1,1
1.0,20.0,9.0,0.0,1.0,0.0,12260.78,5875.049,1358.643,1,1
1.0,19.0,10.0,1.0,0.0,0.0,4121.949,6056.754,0.0,1,1
1.0,26.0,10.0,1.0,0.0,0.0,25929.68,6788.958,672.8773,1,1
1.0,28.0,11.0,1.0,0.0,0.0,1929.029,6871.856,0.0,1,1
1.0,22.0,12.0,0.0,1.0,1.0,492.2305,7055.702,10092.83,1,1
1.0,33.0,11.0,1.0,0.0,0.0,0.0,7867.916,6281.433,0,1
1.0,22.0,12.0,0.0,0.0,0.0,6759.994,8455.504,12590.71,1,1
1.0,29.0,10.0,0.0,1.0,0.0,0.0,8853.674,5112.014,0,1
1.0,33.0,12.0,1.0,0.0,1.0,20279.95,10941.35,15952.6,1,1
1.0,25.0,14.0,1.0,0.0,1.0,35040.07,11536.57,36646.95,1,1
1.0,35.0,9.0,1.0,0.0,1.0,13602.43,13830.64,12803.97,1,1
1.0,35.0,8.0,1.0,0.0,1.0,13732.07,17976.15,3786.628,1,1
1.0,33.0,11.0,1.0,0.0,1.0,14660.71,25142.24,4181.942,1,1
