treatment,age,education,black,hispanic,married,RE74,RE75,RE78,pos74,pos75
0.0,22.0,12.0,1.0,0.0,1.0,1269.6049,0.0,0.0,1,0
0.0,20.0,12.0,1.0,0.0,0.0,1367.5682,12532.258,2955.4531,1,1
0.0,24.0,17.0,0.0,0.0,1.0,1371.4868,0.0,24825.806,1,0
0.0,27.0,16.0,0.0,0.0,1.0,1469.4501,1253.2258,4363.7266,1,1
0.0,21.0,14.0,0.0,0.0,0.0,1506.6762,2685.4839,11082.948999999999,1,1
0.0,53.0,13.0,0.0,0.0,1.0,1567.4134,3938.7097,4728.725,1,1
0.0,53.0,13.0,0.0,0.0,1.0,1567.4134,3938.7097,4728.725,1,1
0.0,53.0,16.0,0.0,0.0,1.0,1665.3768,0.0,2955.4531,1,0
0.0,22.0,15.0,0.0,0.0,1.0,1763.3401,5370.9677,22165.898999999998,1,1
0.0,21.0,15.0,0.0,0.0,0.0,1763.3401,9667.7419,4137.6344,1,1
0.0,30.0,12.0,0.0,0.0,1.0,1959.2668,1790.3226,1477.7266,1,1
0.0,21.0,12.0,1.0,0.0,0.0,1959.2668,5460.4839,1152.6267,1,1
0.0,27.0,16.0,0.0,0.0,1.0,1959.2668,17545.161,21427.035,1,1
0.0,22.0,15.0,0.0,0.0,0.0,1967.1039,2864.5161,5024.2704,1,1
0.0,22.0,12.0,1.0,0.0,1.0,2006.2892,2470.6452,0.0,1,1
0.0,23.0,13.0,0.0,0.0,1.0,2155.1935,5370.9677,11378.495,1,1
0.0,33.0,12.0,0.0,0.0,1.0,2351.1202,0.0,2770.7373,1,0
0.0,24.0,13.0,0.0,0.0,0.0,2351.1202,3127.6935,14777.266000000001,1,1
0.0,20.0,12.0,1.0,0.0,0.0,2351.1202,4475.8065,17732.718999999997,1,1
0.0,22.0,16.0,0.0,0.0,0.0,2351.1202,23274.194,25860.215,1,1
0.0,19.0,12.0,0.0,0.0,1.0,2547.0468,10741.935,0.0,1,1
0.0,22.0,15.0,0.0,0.0,1.0,2547.0468,17187.096999999998,25860.215,1,1
0.0,43.0,14.0,0.0,0.0,1.0,2645.0102,0.0,6992.6022,1,0
0.0,39.0,12.0,0.0,0.0,1.0,2742.9735,7161.2903,11821.813,1,1
0.0,28.0,12.0,1.0,0.0,0.0,2938.9002,2864.5161,0.0,1,1
0.0,19.0,14.0,0.0,0.0,0.0,2938.9002,3222.5806,0.0,1,1
0.0,26.0,17.0,0.0,0.0,1.0,2938.9002,12532.258,23643.625,1,1
0.0,18.0,12.0,0.0,0.0,1.0,3134.8269,11100.0,20688.172,1,1
0.0,23.0,15.0,0.0,0.0,1.0,3320.9572,2506.4516,9974.6544,1,1
0.0,24.0,12.0,1.0,0.0,0.0,3330.7536,4654.8387,11821.813,1,1
0.0,27.0,12.0,0.0,0.0,1.0,3526.6802,0.0,5910.9063,1,0
0.0,29.0,17.0,0.0,0.0,1.0,3526.6802,15217.742,24382.487999999998,1,1
0.0,22.0,12.0,1.0,0.0,0.0,3579.5804,17133.387,11821.813,1,1
0.0,27.0,12.0,0.0,0.0,1.0,3722.6069,254.22581,1090.5622,1,1
0.0,27.0,15.0,0.0,0.0,1.0,3722.6069,4654.8387,19210.445,1,1
0.0,20.0,12.0,1.0,0.0,0.0,3730.444,8951.6129,13299.538999999999,1,1
0.0,27.0,12.0,1.0,0.0,1.0,3918.5336,1994.4194,17732.718999999997,1,1
0.0,23.0,12.0,1.0,0.0,1.0,3918.5336,2864.5161,8866.3594,1,1
0.0,23.0,12.0,1.0,0.0,1.0,3918.5336,11637.097,9752.9954,1,1
0.0,22.0,12.0,0.0,0.0,1.0,3918.5336,15396.774,39898.617999999995,1,1
0.0,31.0,12.0,1.0,0.0,1.0,3918.5336,18440.323,24973.578999999998,1,1
0.0,26.0,17.0,0.0,0.0,0.0,4173.2383,11637.097,9457.4501,1,1
0.0,20.0,12.0,0.0,0.0,1.0,4310.387,0.0,4433.1797,1,0
0.0,30.0,17.0,0.0,0.0,1.0,4310.387,4296.7742,22476.221,1,1
0.0,42.0,16.0,0.0,0.0,0.0,4398.554,17903.226000000002,16254.992,1,1
0.0,21.0,14.0,0.0,0.0,1.0,4506.3136,9309.6774,23052.535,1,1
0.0,25.0,16.0,0.0,0.0,1.0,4604.277,2954.0323,0.0,1,1
0.0,27.0,15.0,0.0,0.0,1.0,4702.2403,0.0,0.0,1,0
0.0,26.0,17.0,0.0,0.0,1.0,4702.2403,19693.548,26599.077999999998,1,1
0.0,29.0,16.0,0.0,0.0,1.0,4800.2037,17187.096999999998,23643.625,1,1
0.0,20.0,12.0,0.0,0.0,0.0,4811.9593,716.12903,0.0,1,1
0.0,52.0,12.0,0.0,0.0,1.0,4898.167,0.0,0.0,1,0
0.0,23.0,17.0,0.0,0.0,0.0,4898.167,2148.3871,33987.711,1,1
0.0,21.0,14.0,0.0,0.0,1.0,4898.167,7161.2903,17141.628,1,1
0.0,24.0,16.0,0.0,0.0,0.0,4898.167,8951.6129,17732.718999999997,1,1
0.0,30.0,17.0,0.0,0.0,1.0,4898.167,12084.677,5172.043,1,1
0.0,25.0,17.0,0.0,0.0,0.0,4996.1303,17414.468,5030.1813,1,1
0.0,21.0,12.0,0.0,0.0,1.0,5094.0937,6803.2258,7388.6329,1,1
0.0,28.0,12.0,0.0,0.0,1.0,5094.0937,10741.935,9014.1321,1,1
0.0,20.0,12.0,0.0,0.0,1.0,5182.2607,6266.129,15244.226999999999,1,1
0.0,36.0,16.0,0.0,0.0,0.0,5290.0204,4833.871,5319.8157,1,1
0.0,19.0,12.0,1.0,0.0,0.0,5387.9837,8056.4516,12117.358,1,1
0.0,21.0,12.0,1.0,0.0,1.0,5868.0041,3043.5484,10048.541,1,1
0.0,47.0,12.0,0.0,0.0,1.0,5868.0041,9513.7742,5319.8157,1,1
0.0,24.0,16.0,0.0,0.0,1.0,5877.8004,4833.871,33987.711,1,1
0.0,24.0,12.0,1.0,0.0,1.0,5877.8004,8951.6129,17732.718999999997,1,1
0.0,25.0,17.0,0.0,0.0,1.0,5877.8004,10562.903,30101.29,1,1
0.0,21.0,16.0,0.0,0.0,1.0,5877.8004,10562.903,16993.856,1,1
0.0,31.0,12.0,1.0,0.0,1.0,5877.8004,11064.194,15959.447,1,1
0.0,26.0,14.0,0.0,0.0,1.0,5877.8004,13427.419,31032.257999999998,1,1
0.0,22.0,12.0,1.0,0.0,0.0,5891.5153,10367.758,5763.1336,1,1
0.0,20.0,13.0,1.0,0.0,0.0,5897.3931,12532.258,14777.266000000001,1,1
0.0,20.0,13.0,0.0,1.0,1.0,6073.7271,10025.806,27337.942000000003,1,1
0.0,27.0,14.0,0.0,0.0,1.0,6269.6538,0.0,26007.987999999998,1,0
0.0,26.0,12.0,0.0,0.0,0.0,6269.6538,11637.097,10344.086,1,1
0.0,23.0,17.0,0.0,0.0,1.0,6367.6171,5370.9677,0.0,1,1
0.0,23.0,12.0,1.0,0.0,0.0,6494.9694,12532.258,14186.175,1,1
0.0,22.0,12.0,1.0,0.0,0.0,6583.1365,4475.8065,0.0,1,1
0.0,21.0,12.0,1.0,0.0,0.0,6661.5071,11458.065,11208.556,1,1
0.0,21.0,12.0,0.0,0.0,1.0,6661.5071,12532.258,25121.352000000003,1,1
0.0,28.0,14.0,0.0,0.0,1.0,6739.8778,7877.4194,13742.857,1,1
0.0,27.0,12.0,1.0,0.0,1.0,6855.4745,0.0,8275.2688,1,0
0.0,25.0,14.0,0.0,0.0,0.0,6857.4338,1790.3226,0.0,1,1
0.0,30.0,12.0,0.0,0.0,1.0,6857.4338,3222.5806,3250.9985,1,1
0.0,27.0,13.0,1.0,0.0,1.0,6857.4338,4096.2581,24514.006,1,1
0.0,22.0,13.0,0.0,0.0,0.0,6857.4338,6266.129,17363.287,1,1
0.0,23.0,16.0,0.0,0.0,1.0,6857.4338,14143.548,22165.898999999998,1,1
0.0,24.0,12.0,1.0,0.0,1.0,6857.4338,14322.581,26599.077999999998,1,1
0.0,19.0,13.0,0.0,0.0,0.0,6857.4338,15217.742,17732.718999999997,1,1
0.0,21.0,14.0,0.0,0.0,1.0,6974.9898,11407.935,17141.628,1,1
0.0,29.0,17.0,0.0,0.0,1.0,7053.3605,7161.2903,8866.3594,1,1
0.0,27.0,16.0,0.0,0.0,1.0,7053.3605,11637.097,25121.352000000003,1,1
0.0,28.0,15.0,0.0,0.0,1.0,7249.2872,15217.742,9161.9048,1,1
0.0,26.0,12.0,0.0,0.0,1.0,7406.0285,0.0,2955.4531,1,0
0.0,54.0,12.0,0.0,0.0,1.0,7445.2138,0.0,0.0,1,0
0.0,28.0,15.0,1.0,0.0,0.0,7445.2138,0.0,12708.448999999999,1,0
0.0,27.0,15.0,0.0,0.0,1.0,7445.2138,10741.935,18471.582,1,1
0.0,26.0,13.0,0.0,0.0,0.0,7449.1324,5729.0323,9605.2227,1,1
0.0,21.0,12.0,0.0,0.0,1.0,7523.5845,7934.7097,0.0,1,1
0.0,53.0,14.0,1.0,0.0,1.0,7641.1405,8421.6774,8127.4962,1,1
0.0,21.0,13.0,0.0,0.0,1.0,7688.1629,12743.516000000001,11082.948999999999,1,1
0.0,22.0,13.0,0.0,0.0,0.0,7739.1039,3759.6774,16254.992,1,1
0.0,27.0,16.0,0.0,0.0,0.0,7837.0672,0.0,0.0,1,0
0.0,37.0,15.0,0.0,1.0,1.0,7837.0672,179.03226,11821.813,1,1
0.0,33.0,13.0,0.0,0.0,0.0,7837.0672,3580.6452,16254.992,1,1
0.0,19.0,12.0,1.0,0.0,0.0,7837.0672,3759.6774,3694.3164,1,1
0.0,28.0,12.0,0.0,0.0,1.0,7837.0672,4475.8065,15663.902,1,1
0.0,32.0,12.0,1.0,0.0,1.0,7837.0672,5370.9677,8866.3594,1,1
0.0,24.0,12.0,0.0,0.0,0.0,7837.0672,5370.9677,5910.9063,1,1
0.0,22.0,12.0,0.0,0.0,0.0,7837.0672,7497.871,17732.718999999997,1,1
0.0,20.0,12.0,1.0,0.0,1.0,7837.0672,8951.6129,20688.172,1,1
0.0,23.0,12.0,0.0,0.0,1.0,7837.0672,8951.6129,12058.249,1,1
0.0,27.0,12.0,1.0,0.0,1.0,7837.0672,8951.6129,2210.679,1,1
0.0,23.0,12.0,1.0,0.0,1.0,7837.0672,12532.258,21870.353,1,1
0.0,19.0,12.0,0.0,1.0,1.0,7837.0672,12532.258,13299.538999999999,1,1
0.0,27.0,14.0,0.0,0.0,0.0,7837.0672,14322.581,16254.992,1,1
0.0,22.0,16.0,0.0,0.0,1.0,7837.0672,16112.903,16254.992,1,1
0.0,42.0,12.0,0.0,0.0,1.0,7837.0672,16112.903,15516.128999999999,1,1
0.0,20.0,13.0,0.0,0.0,0.0,7837.0672,17491.452,2216.5899,1,1
0.0,29.0,13.0,0.0,0.0,0.0,7958.5418,0.0,0.0,1,0
0.0,23.0,12.0,1.0,0.0,1.0,7993.8086,13427.419,4433.1797,1,1
0.0,19.0,12.0,0.0,0.0,1.0,8054.5458,9309.6774,11963.673999999999,1,1
0.0,21.0,12.0,1.0,0.0,1.0,8150.5499,13092.628999999999,10583.478000000001,1,1
0.0,26.0,12.0,0.0,0.0,1.0,8228.9206,13606.452,11969.585,1,1
0.0,21.0,16.0,0.0,0.0,0.0,8228.9206,22379.032000000003,27337.942000000003,1,1
0.0,24.0,12.0,1.0,0.0,1.0,8275.943,15416.468,8335.8556,1,1
0.0,29.0,12.0,0.0,0.0,1.0,8389.5804,5908.0645,14481.72,1,1
0.0,26.0,12.0,1.0,0.0,1.0,8616.8554,8593.5484,10344.086,1,1
0.0,23.0,14.0,1.0,0.0,1.0,8675.6334,10398.194,13003.993999999999,1,1
0.0,25.0,12.0,0.0,0.0,0.0,8683.4705,9130.6452,15811.673999999999,1,1
0.0,21.0,12.0,0.0,0.0,1.0,8816.7006,5729.0323,18096.24,1,1
0.0,25.0,12.0,1.0,0.0,0.0,8816.7006,6266.129,10344.086,1,1
0.0,22.0,12.0,0.0,0.0,1.0,8816.7006,9939.871,15486.575,1,1
0.0,22.0,12.0,0.0,0.0,1.0,8816.7006,10741.935,19653.763,1,1
0.0,23.0,12.0,1.0,0.0,1.0,8816.7006,12174.194,18471.582,1,1
0.0,18.0,12.0,0.0,0.0,0.0,8816.7006,14322.581,22165.898999999998,1,1
0.0,27.0,12.0,1.0,0.0,0.0,8816.7006,14322.581,19210.445,1,1
0.0,21.0,12.0,1.0,0.0,0.0,8816.7006,14859.677,5578.4178,1,1
0.0,25.0,12.0,0.0,0.0,1.0,8816.7006,16112.903,26599.077999999998,1,1
0.0,21.0,13.0,0.0,0.0,1.0,8816.7006,17903.226000000002,28224.577999999998,1,1
0.0,27.0,12.0,0.0,0.0,1.0,8816.7006,44758.065,0.0,1,1
0.0,23.0,12.0,0.0,0.0,1.0,8840.2118,7161.2903,10416.495,1,1
0.0,21.0,12.0,0.0,0.0,1.0,8867.6415,14995.742,17732.718999999997,1,1
0.0,23.0,14.0,1.0,0.0,1.0,8934.2566,12532.258,8866.3594,1,1
0.0,23.0,16.0,1.0,0.0,0.0,9012.6273,16490.661,19210.445,1,1
0.0,31.0,17.0,0.0,0.0,1.0,9012.6273,29465.129,39817.343,1,1
0.0,27.0,12.0,1.0,0.0,1.0,9067.4868,5370.9677,6649.7696,1,1
0.0,21.0,12.0,1.0,0.0,1.0,9169.3686,7161.2903,7388.6329,1,1
0.0,23.0,12.0,1.0,0.0,1.0,9169.3686,8271.2903,10403.195,1,1
0.0,19.0,12.0,0.0,0.0,1.0,9208.554,5550.0,11526.267,1,1
0.0,46.0,12.0,0.0,0.0,1.0,9284.9654,8504.0323,10376.596,1,1
0.0,24.0,12.0,0.0,0.0,1.0,9371.1731,2864.5161,2216.5899,1,1
0.0,20.0,13.0,0.0,1.0,0.0,9404.4807,0.0,8275.2688,1,0
0.0,24.0,17.0,0.0,0.0,1.0,9404.4807,5370.9677,22904.762000000002,1,1
0.0,23.0,12.0,0.0,0.0,1.0,9404.4807,9130.6452,11821.813,1,1
0.0,34.0,12.0,0.0,0.0,1.0,9404.4807,9166.4516,23475.164,1,1
0.0,35.0,12.0,0.0,0.0,1.0,9404.4807,9313.2581,11821.813,1,1
0.0,23.0,12.0,0.0,0.0,0.0,9404.4807,11834.032,16846.083,1,1
0.0,21.0,14.0,1.0,0.0,0.0,9420.1548,5370.9677,9900.768,1,1
0.0,21.0,12.0,0.0,1.0,1.0,9496.5662,8772.5806,10512.546999999999,1,1
0.0,26.0,12.0,0.0,0.0,1.0,9561.222,0.0,13299.538999999999,1,0
0.0,23.0,13.0,0.0,0.0,1.0,9698.3707,8593.5484,23643.625,1,1
0.0,27.0,12.0,0.0,1.0,1.0,9698.3707,11279.032,14038.402,1,1
0.0,50.0,12.0,0.0,1.0,1.0,9788.4969,9846.7742,13299.538999999999,1,1
0.0,27.0,12.0,1.0,0.0,1.0,9796.334,0.0,11821.813,1,0
0.0,25.0,12.0,0.0,0.0,1.0,9796.334,2685.4839,25121.352000000003,1,1
0.0,21.0,12.0,1.0,0.0,1.0,9796.334,4296.7742,14777.266000000001,1,1
0.0,21.0,13.0,0.0,0.0,1.0,9796.334,8593.5484,28787.591,1,1
0.0,33.0,12.0,1.0,0.0,0.0,9796.334,8951.6129,0.0,1,1
0.0,19.0,12.0,0.0,0.0,1.0,9796.334,9846.7742,20688.172,1,1
0.0,20.0,12.0,0.0,0.0,1.0,9796.334,10204.839,29258.986,1,1
0.0,22.0,12.0,1.0,0.0,1.0,9796.334,10741.935,11162.747,1,1
0.0,32.0,12.0,0.0,0.0,1.0,9796.334,11458.065,11821.813,1,1
0.0,24.0,13.0,0.0,0.0,1.0,9796.334,11458.065,11526.267,1,1
0.0,29.0,12.0,1.0,0.0,1.0,9796.334,12532.258,19210.445,1,1
0.0,23.0,12.0,1.0,0.0,1.0,9796.334,12532.258,11821.813,1,1
0.0,26.0,14.0,0.0,0.0,1.0,9796.334,13427.419,20688.172,1,1
0.0,20.0,12.0,0.0,0.0,1.0,9796.334,13427.419,10713.518,1,1
0.0,27.0,12.0,1.0,0.0,1.0,9796.334,14322.581,11821.813,1,1
0.0,24.0,12.0,1.0,0.0,1.0,9796.334,14322.581,33987.711,1,1
0.0,24.0,17.0,0.0,0.0,0.0,9796.334,16112.903,36943.164,1,1
0.0,21.0,13.0,0.0,0.0,0.0,9796.334,16112.903,20688.172,1,1
0.0,25.0,12.0,1.0,0.0,1.0,9796.334,21483.871,6649.7696,1,1
0.0,30.0,12.0,1.0,0.0,1.0,9796.334,25064.516,29554.531000000003,1,1
0.0,26.0,12.0,1.0,0.0,0.0,9913.89,10741.935,15619.57,1,1
0.0,22.0,12.0,0.0,0.0,0.0,9951.1161,14322.581,14777.266000000001,1,1
0.0,47.0,12.0,0.0,0.0,1.0,9968.7495,10523.516000000001,11283.92,1,1
0.0,22.0,12.0,0.0,0.0,0.0,9992.2607,15754.839,19949.308999999997,1,1
0.0,31.0,12.0,1.0,0.0,1.0,10188.187,8951.6129,9605.2227,1,1
0.0,35.0,12.0,0.0,0.0,1.0,10188.187,9309.6774,11821.813,1,1
0.0,49.0,12.0,0.0,0.0,1.0,10231.291,11082.097,6537.4624,1,1
0.0,25.0,13.0,1.0,0.0,0.0,10246.965,15396.774,12486.79,1,1
0.0,23.0,12.0,0.0,0.0,1.0,10290.069,10562.903,9221.0138,1,1
0.0,25.0,17.0,0.0,0.0,1.0,10384.114,22004.855,49429.954000000005,1,1
0.0,23.0,16.0,0.0,0.0,1.0,10384.114,26854.839,11821.813,1,1
0.0,34.0,17.0,0.0,0.0,0.0,10580.041000000001,7161.2903,5910.9063,1,1
0.0,21.0,12.0,0.0,0.0,1.0,10580.041000000001,8056.4516,12117.358,1,1
0.0,27.0,12.0,1.0,0.0,0.0,10623.145,3222.5806,8866.3594,1,1
0.0,23.0,12.0,0.0,0.0,1.0,10775.966999999999,5370.9677,11821.813,1,1
0.0,23.0,12.0,0.0,0.0,1.0,10775.966999999999,7161.2903,16993.856,1,1
0.0,32.0,17.0,0.0,0.0,0.0,10775.966999999999,7161.2903,0.0,1,1
0.0,27.0,12.0,1.0,0.0,1.0,10775.966999999999,8951.6129,7536.4055,1,1
0.0,24.0,12.0,1.0,0.0,0.0,10775.966999999999,9309.6774,8275.2688,1,1
0.0,34.0,12.0,0.0,0.0,1.0,10775.966999999999,11637.097,14186.175,1,1
0.0,29.0,12.0,0.0,0.0,1.0,10775.966999999999,12532.258,25860.215,1,1
0.0,28.0,14.0,0.0,0.0,1.0,10775.966999999999,13427.419,0.0,1,1
0.0,18.0,12.0,0.0,0.0,0.0,10775.966999999999,14322.581,21427.035,1,1
0.0,20.0,12.0,1.0,0.0,0.0,10775.966999999999,16372.5,29554.531000000003,1,1
0.0,25.0,13.0,0.0,0.0,1.0,10775.966999999999,16739.516,18966.621,1,1
0.0,23.0,12.0,1.0,0.0,1.0,10775.966999999999,20481.29,29391.982000000004,1,1
0.0,26.0,17.0,0.0,0.0,1.0,10775.966999999999,29182.257999999998,35465.437999999995,1,1
0.0,24.0,12.0,0.0,0.0,0.0,10873.931,15754.839,20132.547,1,1
0.0,23.0,12.0,0.0,0.0,1.0,10971.893999999998,10204.839,31032.257999999998,1,1
0.0,23.0,16.0,0.0,0.0,0.0,10971.893999999998,18798.387,20924.608,1,1
0.0,26.0,12.0,1.0,0.0,1.0,11167.821000000002,1074.1935,8866.3594,1,1
0.0,46.0,12.0,0.0,0.0,1.0,11167.821000000002,7161.2903,17732.718999999997,1,1
0.0,23.0,12.0,1.0,0.0,1.0,11167.821000000002,7812.9677,14777.266000000001,1,1
0.0,41.0,12.0,0.0,0.0,1.0,11167.821000000002,10741.935,12412.903,1,1
0.0,19.0,12.0,0.0,0.0,1.0,11201.128,14143.548,24338.157000000003,1,1
0.0,29.0,12.0,0.0,0.0,1.0,11259.906,9041.129,26599.077999999998,1,1
0.0,24.0,12.0,1.0,0.0,0.0,11285.377,13069.355,10344.086,1,1
0.0,23.0,12.0,1.0,0.0,0.0,11328.481000000002,2685.4839,29216.132,1,1
0.0,22.0,12.0,0.0,0.0,1.0,11363.747,4654.8387,13299.538999999999,1,1
0.0,21.0,12.0,0.0,0.0,0.0,11363.747,9667.7419,13299.538999999999,1,1
0.0,27.0,12.0,0.0,0.0,1.0,11363.747,12532.258,4137.6344,1,1
0.0,37.0,12.0,0.0,0.0,1.0,11430.363000000001,11372.128999999999,8866.3594,1,1
0.0,44.0,12.0,0.0,0.0,1.0,11559.673999999999,7340.3226,27781.26,1,1
0.0,38.0,16.0,0.0,0.0,1.0,11559.673999999999,7877.4194,17732.718999999997,1,1
0.0,34.0,12.0,0.0,0.0,1.0,11755.601,0.0,11821.813,1,0
0.0,49.0,12.0,0.0,0.0,0.0,11755.601,0.0,0.0,1,0
0.0,23.0,12.0,0.0,0.0,1.0,11755.601,0.0,17732.718999999997,1,0
0.0,28.0,14.0,1.0,0.0,1.0,11755.601,0.0,25874.992000000002,1,0
0.0,43.0,12.0,0.0,0.0,1.0,11755.601,0.0,295.54531000000003,1,0
0.0,28.0,16.0,0.0,0.0,0.0,11755.601,6445.1613,0.0,1,1
0.0,29.0,12.0,1.0,0.0,1.0,11755.601,9846.7742,20688.172,1,1
0.0,53.0,12.0,0.0,0.0,1.0,11755.601,9893.3226,5172.043,1,1
0.0,21.0,12.0,0.0,0.0,1.0,11755.601,10204.839,12560.676000000001,1,1
0.0,24.0,13.0,1.0,0.0,1.0,11755.601,10741.935,31097.278,1,1
0.0,21.0,12.0,0.0,0.0,1.0,11755.601,10741.935,6649.7696,1,1
0.0,24.0,12.0,0.0,0.0,1.0,11755.601,11074.935,13742.857,1,1
0.0,21.0,12.0,0.0,0.0,0.0,11755.601,11637.097,10048.541,1,1
0.0,23.0,14.0,0.0,0.0,1.0,11755.601,11637.097,25121.352000000003,1,1
0.0,28.0,12.0,0.0,0.0,1.0,11755.601,12532.258,0.0,1,1
0.0,28.0,12.0,0.0,0.0,1.0,11755.601,12532.258,0.0,1,1
0.0,25.0,17.0,0.0,0.0,1.0,11755.601,12621.774,28963.441000000003,1,1
0.0,23.0,13.0,0.0,0.0,1.0,11755.601,13427.419,16254.992,1,1
0.0,30.0,12.0,0.0,0.0,1.0,11755.601,13635.097,26599.077999999998,1,1
0.0,23.0,12.0,0.0,0.0,1.0,11755.601,13785.483999999999,14186.175,1,1
0.0,26.0,12.0,0.0,0.0,1.0,11755.601,14322.581,20688.172,1,1
0.0,21.0,12.0,1.0,0.0,1.0,11755.601,14322.581,16254.992,1,1
0.0,26.0,12.0,0.0,0.0,1.0,11755.601,14322.581,17732.718999999997,1,1
0.0,25.0,12.0,1.0,0.0,1.0,11755.601,14322.581,21427.035,1,1
0.0,22.0,12.0,0.0,0.0,1.0,11755.601,14465.806,18102.151,1,1
0.0,28.0,16.0,0.0,0.0,1.0,11755.601,15217.742,20688.172,1,1
0.0,22.0,13.0,1.0,0.0,1.0,11755.601,15217.742,0.0,1,1
0.0,24.0,16.0,0.0,0.0,1.0,11755.601,16112.903,31032.257999999998,1,1
0.0,27.0,15.0,1.0,0.0,0.0,11755.601,16744.887,18442.028000000002,1,1
0.0,19.0,12.0,0.0,0.0,0.0,11755.601,19335.484,16254.992,1,1
0.0,38.0,14.0,0.0,0.0,1.0,11755.601,19693.548,0.0,1,1
0.0,38.0,14.0,0.0,0.0,0.0,11755.601,21483.871,7388.6329,1,1
0.0,45.0,12.0,0.0,0.0,1.0,11771.275,11270.081,16822.439,1,1
0.0,26.0,12.0,1.0,0.0,1.0,11775.193000000001,14150.71,16342.178,1,1
0.0,31.0,16.0,0.0,0.0,1.0,11784.99,9846.7742,5390.7465,1,1
0.0,25.0,13.0,1.0,0.0,1.0,11931.935,13824.871000000001,12656.728000000001,1,1
0.0,25.0,14.0,0.0,0.0,1.0,11973.079,14322.581,14777.266000000001,1,1
0.0,22.0,12.0,0.0,0.0,1.0,12051.45,16025.177,13151.767,1,1
0.0,36.0,12.0,0.0,0.0,1.0,12147.454,13964.516000000001,13299.538999999999,1,1
0.0,27.0,12.0,0.0,0.0,1.0,12147.454,14322.581,20142.891,1,1
0.0,33.0,12.0,0.0,0.0,1.0,12147.454,16112.903,24382.487999999998,1,1
0.0,27.0,12.0,0.0,0.0,1.0,12147.454,23274.194,26599.077999999998,1,1
0.0,30.0,12.0,1.0,0.0,1.0,12225.825,10741.935,18962.186999999998,1,1
0.0,46.0,12.0,0.0,0.0,1.0,12343.381000000001,11637.097,11230.722,1,1
0.0,23.0,14.0,0.0,0.0,1.0,12343.381000000001,12532.258,14186.175,1,1
0.0,25.0,16.0,0.0,0.0,1.0,12343.381000000001,13606.452,21427.035,1,1
0.0,27.0,14.0,0.0,0.0,1.0,12419.792,16829.032,25178.982999999997,1,1
0.0,49.0,16.0,0.0,0.0,1.0,12504.041000000001,12353.226,12560.676000000001,1,1
0.0,22.0,12.0,0.0,0.0,1.0,12539.308,12532.258,14369.413,1,1
0.0,28.0,16.0,0.0,0.0,1.0,12572.615,21483.871,23495.853,1,1
0.0,24.0,12.0,1.0,0.0,1.0,12658.823,19693.548,19210.445,1,1
0.0,37.0,17.0,1.0,0.0,1.0,12735.233999999999,1306.9355,4236.6421,1,1
0.0,22.0,13.0,0.0,0.0,0.0,12735.233999999999,12532.258,17732.718999999997,1,1
0.0,23.0,17.0,0.0,0.0,0.0,12735.233999999999,14322.581,28076.805,1,1
0.0,23.0,12.0,1.0,0.0,0.0,12735.233999999999,14322.581,20688.172,1,1
0.0,26.0,12.0,0.0,0.0,1.0,12735.233999999999,14322.581,14925.038,1,1
0.0,22.0,12.0,0.0,0.0,0.0,12735.233999999999,16112.903,21131.49,1,1
0.0,31.0,14.0,0.0,0.0,1.0,12735.233999999999,17724.194,29850.077,1,1
0.0,31.0,14.0,0.0,0.0,1.0,12735.233999999999,17724.194,29850.077,1,1
0.0,54.0,12.0,0.0,0.0,1.0,12735.233999999999,17894.273999999998,19343.441000000003,1,1
0.0,25.0,16.0,1.0,0.0,1.0,12735.233999999999,18261.29,10521.413,1,1
0.0,28.0,12.0,1.0,0.0,1.0,12735.233999999999,19693.548,17732.718999999997,1,1
0.0,19.0,13.0,0.0,0.0,1.0,12735.233999999999,19693.548,28815.667999999998,1,1
0.0,26.0,17.0,0.0,0.0,1.0,12735.233999999999,25064.516,26599.077999999998,1,1
0.0,28.0,12.0,0.0,0.0,1.0,12813.605,7161.2903,16254.992,1,1
0.0,20.0,12.0,0.0,0.0,1.0,12931.161,2363.2258,14777.266000000001,1,1
0.0,26.0,12.0,0.0,0.0,1.0,12931.161,11100.0,22165.898999999998,1,1
0.0,25.0,17.0,0.0,0.0,1.0,12935.079,22379.032000000003,36943.164,1,1
0.0,24.0,12.0,0.0,0.0,1.0,13029.124,13964.516000000001,41571.404,1,1
0.0,22.0,12.0,0.0,0.0,1.0,13127.088,8951.6129,13595.083999999999,1,1
0.0,27.0,17.0,0.0,0.0,1.0,13127.088,10741.935,29554.531000000003,1,1
0.0,26.0,12.0,0.0,0.0,1.0,13127.088,12174.194,12687.76,1,1
0.0,27.0,12.0,1.0,0.0,1.0,13127.088,12353.226,11526.267,1,1
0.0,19.0,12.0,0.0,0.0,1.0,13127.088,12532.258,24382.487999999998,1,1
0.0,29.0,17.0,0.0,0.0,1.0,13127.088,19693.548,0.0,1,1
0.0,20.0,12.0,0.0,0.0,1.0,13244.643999999998,8772.5806,17289.401,1,1
0.0,25.0,12.0,0.0,0.0,1.0,13291.666000000001,14202.628999999999,14777.266000000001,1,1
0.0,29.0,16.0,0.0,0.0,1.0,13323.014,5370.9677,17732.718999999997,1,1
0.0,23.0,14.0,0.0,0.0,0.0,13323.014,12174.194,14777.266000000001,1,1
0.0,28.0,12.0,0.0,0.0,1.0,13323.014,12532.258,10935.177,1,1
